tconst,title,titleType,startYear,runtimeMinutes,averageRating,numVotes
tt0659831,Private Enemy No. 1,tvEpisode,1995,43,7.9,10
tt0659832,Quid Pro Quo,tvEpisode,1998,44,6.6,5
tt0659833,Rat Trap,tvEpisode,1998,44,7.4,7
tt0659834,Rule of Engagement,tvEpisode,1996,60,7.5,8
tt0659835,School Ties,tvEpisode,1994,43,8.7,23
tt0659836,School's Out,tvEpisode,1997,43,7.3,6
tt0659837,Sign o' the Times,tvEpisode,1998,44,7.0,7
tt0659838,Sins of the Father,tvEpisode,1994,43,8.6,14
tt0659839,Smack Is Back,tvEpisode,1996,43,6.8,8
tt0659841,Student Affairs,tvEpisode,1995,44,8.1,9
tt0659842,Sympathy for the Devil,tvEpisode,1996,43,7.7,9
tt0659843,Tag You're Dead,tvEpisode,1995,43,7.2,14
tt0659844,Tasha,tvEpisode,1994,43,7.1,12
tt0659845,The Enforcers,tvEpisode,1996,43,6.3,9
tt0659846,The Finals,tvEpisode,1995,44,8.0,13
tt0659847,The Friendly Neighborhood Dealer,tvEpisode,1994,43,6.4,14
tt0659848,The Highest Bidder,tvEpisode,1995,44,7.0,9
tt0659849,The Last Hurrah,tvEpisode,1997,43,6.5,11
tt0659850,The Promised Land,tvEpisode,1997,43,6.3,9
tt0659851,The Reckoning,tvEpisode,1996,42,7.7,7
tt0659852,The Shooter,tvEpisode,1995,43,7.0,9
tt0659853,The Smoking Section,tvEpisode,1995,44,7.5,12
tt0659854,The Solomon Papers,tvEpisode,1997,43,7.6,9
tt0659855,The Troubles,tvEpisode,1998,44,6.7,6
tt0659856,The Unthinkable,tvEpisode,1997,43,5.6,8
tt0659857,The Unusual Suspects,tvEpisode,1998,43,6.8,6
tt0659858,To Protect and Serve,tvEpisode,1994,43,7.3,14
tt0659859,Tough Love,tvEpisode,1996,43,6.0,8
tt0659860,Toy Soldiers,tvEpisode,1996,43,7.0,10
tt0659861,Unis,tvEpisode,1996,43,8.0,13
tt0659862,Vendetta,tvEpisode,1997,43,5.7,12
tt0659863,Without Mercy,tvEpisode,1996,43,6.4,8
tt0659864,You Get No Respect,tvEpisode,1995,43,7.6,13
tt0659865,Young Beautiful and Dead,tvEpisode,1995,44,6.5,11
tt0659897,Born to Be Mild,tvEpisode,1990,30,7.7,34
tt0659904,Child in Charge,tvEpisode,1990,30,6.2,34
tt0659911,Daddy's Little Girl,tvEpisode,1990,30,5.7,32
tt0659915,Dick and Tim,tvEpisode,1990,30,7.6,34
tt0659923,Father Goose,tvEpisode,1990,30,6.5,32
tt0659929,Georgie and Grace,tvEpisode,1990,30,6.9,29
tt0659934,Good Neighbor Sam,tvEpisode,1990,30,6.7,32
tt0659939,Handymania,tvEpisode,1990,30,7.4,37
tt0659961,Jumpin' George,tvEpisode,1990,30,6.6,34
tt0659969,Lights! Camera! Contractions!,tvEpisode,1990,30,7.1,38
tt0659985,My Husband My Peasant,tvEpisode,1990,30,6.8,26
tt0660006,Seein' Double,tvEpisode,1990,30,6.7,41
tt0660024,The Last Newhart,tvEpisode,1990,30,9.6,364
tt0660169,4:20,tvEpisode,1998,22,7.8,99
tt0660170,Airport,tvEpisode,1997,23,8.3,109
tt0660171,Apartment,tvEpisode,1999,23,6.7,82
tt0660172,Arcade,tvEpisode,1996,23,8.5,122
tt0660173,Assistant,tvEpisode,1999,23,6.6,89
tt0660174,Awards Show,tvEpisode,1996,23,8.1,114
tt0660175,Beep Beep,tvEpisode,1998,22,7.9,96
tt0660176,Big Brother,tvEpisode,1998,22,7.7,102
tt0660177,Big Day,tvEpisode,1995,23,8.1,156
tt0660178,Bill Moves On,tvEpisode,1998,22,9.1,167
tt0660179,Boston,tvEpisode,1998,23,6.9,88
tt0660180,Chock,tvEpisode,1998,21,7.9,112
tt0660181,Christmas,tvEpisode,1996,23,7.7,117
tt0660182,Clash of the Titans,tvEpisode,1998,22,6.8,83
tt0660183,Coda,tvEpisode,1996,23,7.7,111
tt0660184,Complaint Box,tvEpisode,1997,23,8.6,124
tt0660185,Copy Machine,tvEpisode,1998,22,8.0,93
tt0660186,Daydream,tvEpisode,1996,23,8.4,136
tt0660187,Freaky Friday,tvEpisode,1999,22,7.2,85
tt0660188,French Diplomacy,tvEpisode,1997,22,8.1,109
tt0660189,Friends,tvEpisode,1995,23,7.9,137
tt0660190,Goofy Ball,tvEpisode,1995,23,8.1,145
tt0660191,Hair,tvEpisode,1999,22,6.6,86
tt0660192,Halloween,tvEpisode,1996,23,8.1,127
tt0660193,Houses of the Holy,tvEpisode,1996,23,8.2,122
tt0660194,In Through the Out Door,tvEpisode,1996,23,7.9,126
tt0660195,Inappropriate,tvEpisode,1995,23,7.9,186
tt0660196,The Injury,tvEpisode,1997,23,7.8,104
tt0660197,Jackass Junior High,tvEpisode,1998,22,7.7,91
tt0660198,Jail,tvEpisode,1998,22,7.1,88
tt0660199,Jumper,tvEpisode,1997,23,8.4,109
tt0660200,Kids,tvEpisode,1997,23,7.9,107
tt0660201,Led Zeppelin Boxed Set,tvEpisode,1997,23,8.4,109
tt0660202,Led Zeppelin II,tvEpisode,1996,23,7.9,123
tt0660203,Look Who's Talking,tvEpisode,1998,23,7.3,90
tt0660204,Lucky Burger,tvEpisode,1998,23,6.9,92
tt0660205,Mistake,tvEpisode,1997,23,8.0,102
tt0660206,Monster Rancher,tvEpisode,1998,22,7.4,92
tt0660207,Movie Star,tvEpisode,1996,23,8.3,123
tt0660208,Negotiation,tvEpisode,1995,23,7.6,128
tt0660209,No This Is Not Based Entirely on Julie's Life,tvEpisode,1995,23,8.1,140
tt0660210,Office Feud,tvEpisode,1997,23,8.1,110
tt0660211,Our Fiftieth Episode,tvEpisode,1997,23,8.2,110
tt0660212,Physical Graffiti,tvEpisode,1996,23,7.8,115
tt0660213,Pilot,tvEpisode,1995,23,8.1,215
tt0660214,Planbee,tvEpisode,1997,23,8.2,110
tt0660215,Presence,tvEpisode,1996,23,8.2,120
tt0660216,President,tvEpisode,1996,23,8.3,128
tt0660217,Pure Evil,tvEpisode,1997,23,8.1,102
tt0660218,Rap,tvEpisode,1997,23,8.3,115
tt0660219,Rat Funeral,tvEpisode,1995,23,7.8,144
tt0660220,Review,tvEpisode,1996,23,8.3,117
tt0660221,Rose Bowl,tvEpisode,1997,23,8.3,108
tt0660222,Security Door,tvEpisode,1998,22,8.2,115
tt0660223,Sinking Ship,tvEpisode,1998,22,8.0,117
tt0660224,Sleeping,tvEpisode,1997,23,8.1,101
tt0660225,Smoking,tvEpisode,1995,23,8.6,197
tt0660226,Space,tvEpisode,1997,23,7.7,118
tt0660227,Stinkbutt,tvEpisode,1999,23,6.6,84
tt0660228,Stupid Holiday Charity Talent Show,tvEpisode,1997,22,7.8,99
tt0660230,Sweeps Week,tvEpisode,1995,23,7.8,147
tt0660231,The Cane,tvEpisode,1995,23,8.4,140
tt0660232,The Crisis,tvEpisode,1995,23,7.6,155
tt0660233,The Lam,tvEpisode,1998,22,6.7,83
tt0660234,The Public Domain,tvEpisode,1997,22,8.4,117
tt0660235,The Real Deal,tvEpisode,1997,23,8.2,113
tt0660236,The Secret of Management,tvEpisode,1998,22,7.6,104
tt0660237,The Shrink,tvEpisode,1995,23,7.6,132
tt0660238,The Song Remains the Same,tvEpisode,1996,23,8.0,118
tt0660239,The Station Sale,tvEpisode,1996,23,8.1,124
tt0660240,The Trainer,tvEpisode,1996,23,8.1,115
tt0660241,Twins,tvEpisode,1997,23,8.1,115
tt0660242,Wedding,tvEpisode,1999,23,6.0,80
tt0660243,Who's the Boss: Part 2,tvEpisode,1998,22,7.9,104
tt0660244,Wino,tvEpisode,1999,22,6.2,80
tt0660245,Xmas Story,tvEpisode,1995,23,8.0,130
tt0660246,Zoso,tvEpisode,1996,23,7.8,117
tt0660572,A Closer Look,tvEpisode,1990,24,7.9,49
tt0660574,A Guy Named Phantom: Part 1,tvEpisode,1991,24,7.5,50
tt0660575,A Guy Named Phantom: Part 2,tvEpisode,1991,24,7.5,48
tt0660576,A New York Story,tvEpisode,1992,24,7.6,47
tt0660577,A Night Court at the Opera,tvEpisode,1990,24,7.5,51
tt0660579,Alone Again Naturally,tvEpisode,1991,24,7.3,45
tt0660580,Amore or Less,tvEpisode,1990,24,7.1,53
tt0660583,Attachments Included,tvEpisode,1991,24,7.1,43
tt0660595,Bringing Down Baby,tvEpisode,1991,24,6.7,46
tt0660598,Can't Buy Me Love,tvEpisode,1990,24,6.9,49
tt0660610,Crossroads: Part 1,tvEpisode,1990,24,7.5,42
tt0660611,Crossroads: Part 2,tvEpisode,1990,24,7.7,42
tt0660622,Day Court,tvEpisode,1990,24,7.6,43
tt0660623,Death Takes a Halloween,tvEpisode,1990,24,8.3,58
tt0660628,A Family Affair: Part 1,tvEpisode,1990,24,7.4,47
tt0660629,A Family Affair: Part 2,tvEpisode,1990,24,7.3,43
tt0660635,Futureman,tvEpisode,1990,24,7.4,56
tt0660636,Get Me to the Roof on Time,tvEpisode,1991,24,7.4,50
tt0660638,Guess Who's Listening to Dinner?,tvEpisode,1991,24,7.3,44
tt0660646,Harry's Fifteen Minutes,tvEpisode,1991,24,7.1,40
tt0660654,Hey Harry F'Crying Out Loud--It Is a Wonderful Life... Sorta,tvEpisode,1991,24,7.7,51
tt0660659,I Said Dance!,tvEpisode,1990,24,6.8,47
tt0660663,It's Just a Joke,tvEpisode,1990,24,6.0,56
tt0660664,Jail Bait,tvEpisode,1990,24,6.6,51
tt0660670,Looking for Mr. Shannon,tvEpisode,1991,24,7.1,42
tt0660671,Mac Takes a Vocation,tvEpisode,1991,24,7.2,42
tt0660676,Mama Was a Rollin' Stone,tvEpisode,1991,24,7.5,45
tt0660678,Melvin and Harold,tvEpisode,1990,24,7.6,53
tt0660682,My Life as a Dog Lawyer,tvEpisode,1991,24,7.2,51
tt0660683,My Three Dads,tvEpisode,1990,24,7.9,52
tt0660687,Nobody Says Rat Fink Anymore,tvEpisode,1990,24,7.2,50
tt0660691,Opportunity Knock Knocks: Part 1,tvEpisode,1992,23,7.0,57
tt0660692,Opportunity Knock Knocks: Part 2,tvEpisode,1992,24,7.1,56
tt0660693,P.S. Do I Know You?,tvEpisode,1992,23,7.5,42
tt0660694,Party Girl: Part 1,tvEpisode,1992,22,7.0,49
tt0660695,Party Girl: Part 2,tvEpisode,1992,25,7.1,53
tt0660700,Poker? I Hardly Know Her,tvEpisode,1992,24,6.8,42
tt0660701,Pop Goes the Question,tvEpisode,1991,24,6.7,43
tt0660702,Presumed Insolvent,tvEpisode,1991,24,7.8,46
tt0660704,Puppy Love,tvEpisode,1991,24,7.3,46
tt0660707,Razing Bull,tvEpisode,1990,24,7.1,52
tt0660712,Santa on the Lam,tvEpisode,1991,24,6.8,51
tt0660713,Shave and a Haircut,tvEpisode,1992,23,6.7,47
tt0660715,Still Another Day in the Life,tvEpisode,1990,24,7.9,55
tt0660718,Teacher's Pet,tvEpisode,1991,24,6.6,43
tt0660719,The 1992 Boat Show,tvEpisode,1992,23,7.3,58
tt0660723,The Blues of the Birth,tvEpisode,1990,24,7.7,51
tt0660729,The Glasnost Menagerie,tvEpisode,1990,24,7.1,52
tt0660741,The System Works,tvEpisode,1991,24,6.5,44
tt0660742,The Talk Show,tvEpisode,1990,24,7.2,52
tt0660745,To Sir with... Ah What the Heck... Love,tvEpisode,1992,23,6.6,43
tt0660746,To Sleep No More,tvEpisode,1991,24,7.7,50
tt0660748,Undressed for Success,tvEpisode,1992,30,6.7,43
tt0660752,Wedding Bell Blues: Part 1,tvEpisode,1990,24,7.1,46
tt0660753,Wedding Bell Blues: Part 2,tvEpisode,1990,24,7.4,47
tt0660757,When Harry Met Margaret,tvEpisode,1990,24,6.9,48
tt0660758,Where There's a Will There's a Tony: Part 1,tvEpisode,1991,24,7.3,44
tt0660759,Where There's a Will There's a Tony: Part 2,tvEpisode,1991,24,7.4,43
tt0660761,With a Little Help from My Friends,tvEpisode,1991,22,6.8,48
tt0662147,Norm vs. Denby,tvEpisode,1999,30,7.5,21
tt0662316,A Kodiak Moment,tvEpisode,1990,60,7.8,178
tt0662317,A River Doesn't Run Through It,tvEpisode,1993,45,7.5,88
tt0662318,A Wing and a Prayer,tvEpisode,1994,46,7.5,84
tt0662319,All Is Vanity,tvEpisode,1991,60,8.5,168
tt0662320,Altered Egos,tvEpisode,1993,45,7.7,81
tt0662322,Aurora Borealis: A Fairy Tale for Big People,tvEpisode,1990,60,9.0,250
tt0662323,Baby Blues,tvEpisode,1994,46,7.3,88
tt0662324,Balls,tvEpisode,1995,45,7.1,76
tt0662325,Birds of a Feather,tvEpisode,1993,45,7.9,88
tt0662326,Blood Ties,tvEpisode,1994,45,7.8,82
tt0662327,Blowing Bubbles,tvEpisode,1992,46,8.1,117
tt0662328,A Bolt from the Blue,tvEpisode,1994,45,7.7,83
tt0662329,Brains Know-How and Native Intelligence,tvEpisode,1990,60,8.2,237
tt0662330,Burning Down the House,tvEpisode,1992,46,8.6,148
tt0662331,Buss Stop,tvEpisode,1995,46,7.1,76
tt0662332,Cicely,tvEpisode,1992,46,9.1,213
tt0662333,Crime and Punishment,tvEpisode,1992,47,8.4,114
tt0662334,A Cup of Joe,tvEpisode,1993,45,7.7,82
tt0662335,Dateline: Cicely,tvEpisode,1992,60,8.1,125
tt0662336,Democracy in America,tvEpisode,1992,46,8.3,135
tt0662337,Dinner at Seven Thirty,tvEpisode,1994,46,7.8,94
tt0662338,Do the Right Thing,tvEpisode,1992,60,7.8,103
tt0662339,Dreams Schemes and Putting Greens,tvEpisode,1990,60,7.7,191
tt0662340,Duets,tvEpisode,1993,46,8.3,106
tt0662341,Eye of the Beholder,tvEpisode,1994,47,7.5,73
tt0662342,Family Feud,tvEpisode,1993,46,8.1,93
tt0662343,First Snow,tvEpisode,1993,45,8.4,96
tt0662344,Fish Story,tvEpisode,1994,46,7.7,87
tt0662345,Full Upright Position,tvEpisode,1994,47,7.6,77
tt0662346,Get Real,tvEpisode,1991,60,8.1,142
tt0662347,Goodbye to All That,tvEpisode,1991,60,8.4,158
tt0662348,Grand Prix,tvEpisode,1994,45,6.6,91
tt0662349,Grosse Pointe 48230,tvEpisode,1993,46,8.1,113
tt0662350,Heal Thyself,tvEpisode,1993,60,8.1,92
tt0662351,Hello I Love You,tvEpisode,1994,46,8.3,103
tt0662352,Heroes,tvEpisode,1992,47,7.9,121
tt0662353,Homesick,tvEpisode,1993,46,7.9,97
tt0662354,Horns,tvEpisode,1995,46,7.2,83
tt0662355,I Feel the Earth Move,tvEpisode,1994,46,7.4,87
tt0662356,Ill Wind,tvEpisode,1993,46,8.6,106
tt0662357,It Happened in Juneau,tvEpisode,1992,46,8.2,131
tt0662358,Jaws of Life,tvEpisode,1993,46,7.7,87
tt0662360,Kaddish for Uncle Manny,tvEpisode,1993,47,8.5,108
tt0662361,Learning Curve,tvEpisode,1993,46,8.5,117
tt0662362,Let's Dance,tvEpisode,1995,46,6.5,78
tt0662363,Little Italy,tvEpisode,1995,45,7.0,80
tt0662364,Lost and Found,tvEpisode,1992,60,8.2,122
tt0662365,Love's Labour Mislaid,tvEpisode,1993,46,8.2,98
tt0662366,Lovers and Madmen,tvEpisode,1994,46,8.0,86
tt0662368,Mi Casa Su Casa,tvEpisode,1995,46,7.7,78
tt0662369,Midnight Sun,tvEpisode,1992,60,8.7,129
tt0662370,Mite Makes Right,tvEpisode,1994,45,8.1,88
tt0662371,Mr. Sandman,tvEpisode,1994,46,8.5,93
tt0662372,Mud and Blood,tvEpisode,1993,46,7.8,89
tt0662373,My Mother My Sister,tvEpisode,1992,60,7.7,122
tt0662374,Northern Hospitality,tvEpisode,1994,46,7.5,84
tt0662375,Northern Lights,tvEpisode,1993,47,8.4,118
tt0662376,Northwest Passages,tvEpisode,1992,45,8.6,137
tt0662377,Nothing's Perfect,tvEpisode,1992,45,8.4,124
tt0662378,Old Tree,tvEpisode,1993,46,7.7,107
tt0662379,On Your Own,tvEpisode,1992,60,8.3,119
tt0662381,Our Wedding,tvEpisode,1992,46,8.4,119
tt0662383,Pilot,tvEpisode,1990,60,8.1,305
tt0662384,Realpolitik,tvEpisode,1994,46,7.4,79
tt0662385,Revelations,tvEpisode,1993,47,8.2,107
tt0662387,Rosebud,tvEpisode,1993,45,7.9,88
tt0662388,Russian Flu,tvEpisode,1990,60,8.3,206
tt0662390,Sex Lies and Ed's Tapes,tvEpisode,1990,60,7.8,180
tt0662391,Shofar So Good,tvEpisode,1994,46,7.6,85
tt0662392,Sleeping with the Enemy,tvEpisode,1993,46,7.9,94
tt0662393,Slow Dance,tvEpisode,1991,60,8.7,165
tt0662394,Soapy Sanderson,tvEpisode,1990,60,7.9,208
tt0662395,Sons of the Tundra,tvEpisode,1994,47,7.8,76
tt0662396,Spring Break,tvEpisode,1991,60,9.0,202
tt0662397,Survival of the Species,tvEpisode,1993,47,7.5,112
tt0662398,Thanksgiving,tvEpisode,1992,47,8.2,115
tt0662399,The Bad Seed,tvEpisode,1992,60,7.6,106
tt0662400,The Big Feast,tvEpisode,1993,46,8.7,119
tt0662401,The Big Kiss,tvEpisode,1991,60,8.6,175
tt0662402,The Great Mushroom,tvEpisode,1995,46,8.0,76
tt0662405,The Final Frontier,tvEpisode,1992,46,8.5,134
tt0662406,The Gift of the Maggie,tvEpisode,1994,60,7.6,87
tt0662407,The Graduate,tvEpisode,1995,45,7.2,77
tt0662408,The Letter,tvEpisode,1994,46,7.6,74
tt0662409,The Mommy's Curse,tvEpisode,1995,45,7.3,72
tt0662410,The Mystery of the Old Curio Shop,tvEpisode,1993,46,7.7,89
tt0662411,The Quest,tvEpisode,1995,45,8.7,123
tt0662412,The Robe,tvEpisode,1994,47,7.2,82
tt0662413,The Three Amigos,tvEpisode,1992,46,8.7,154
tt0662414,Three Doctors,tvEpisode,1993,46,8.0,94
tt0662415,Tranquility Base,tvEpisode,1995,46,7.6,104
tt0662416,Una Volta in L'Inverno,tvEpisode,1994,45,8.1,90
tt0662417,Up River,tvEpisode,1994,46,8.6,95
tt0662418,Ursa Minor,tvEpisode,1995,46,6.9,73
tt0662419,Wake Up Call,tvEpisode,1992,46,8.1,128
tt0662420,War and Peace,tvEpisode,1991,60,8.3,173
tt0662421,What I Did for Love,tvEpisode,1991,60,8.3,155
tt0662422,Zarya,tvEpisode,1994,46,6.7,84
tt0663087,A Rough Whimper of Insanity,tvEpisode,1995,60,8.0,50
tt0663088,Absolute Zero (Pilot),tvEpisode,1995,66,8.6,77
tt0663098,It's Not Such a Wonderful Life,tvEpisode,1995,60,8.1,39
tt0663112,Zero Minus Ten,tvEpisode,1996,60,8.1,33
tt0663258,Catch a Fallen Star,tvEpisode,1992,30,8.0,5
tt0663280,No But I Played One on TV,tvEpisode,1993,30,7.7,7
tt0663282,One Pequeno Two Pequeno,tvEpisode,1992,30,7.0,6
tt0665409,The Lester Guy Show,tvEpisode,1992,25,7.7,125
tt0665680,A Dream Deferred,tvEpisode,1999,60,7.9,16
tt0665687,Boy Meets Girl,tvEpisode,1999,60,9.0,32
tt0665705,Let's Spend the Night Together,tvEpisode,1999,60,8.2,21
tt0665707,Liars and Other Strangers,tvEpisode,1999,60,8.6,21
tt0665715,Outside Hearts,tvEpisode,1999,60,8.8,18
tt0665724,Thanksgiving,tvEpisode,1999,60,8.4,14
tt0665726,The Ex-Files,tvEpisode,1999,60,9.1,47
tt0665728,The Gingerbread House,tvEpisode,1999,60,8.6,17
tt0665731,The Past Is Prologue,tvEpisode,1999,60,7.8,17
tt0665732,The Scarlet Letter Jacket,tvEpisode,1999,60,8.2,21
tt0665735,There Be Dragons,tvEpisode,1999,60,8.0,19
tt0665740,Where There's Smoke,tvEpisode,1999,60,8.0,15
tt0666154,Robin Harris,tvEpisode,1990,27,8.4,16
tt0666156,Charles Fleischer,tvEpisode,1990,28,7.4,5
tt0666189,Diane Ford,tvEpisode,1992,26,4.5,8
tt0668160,Un Combat inégal,tvEpisode,1990,90,8.9,189
tt0668282,A Game of Checkers,tvEpisode,1997,55,9.2,1153
tt0668322,The Routine,tvEpisode,1997,54,8.6,1421
tt0668323,The Tip,tvEpisode,1998,54,8.0,848
tt0668623,All Jammed Up,tvEpisode,1996,47,5.9,15
tt0668624,Armed and Dangerous,tvEpisode,1998,45,5.1,14
tt0668625,Avenging Angel,tvEpisode,1997,45,5.6,16
tt0668626,Bad Company,tvEpisode,1997,45,4.8,12
tt0668627,Bangers,tvEpisode,1996,45,5.3,15
tt0668628,Best Laid Plans,tvEpisode,1998,45,4.6,18
tt0668630,Big Girls Don't Cry,tvEpisode,1999,45,5.2,16
tt0668631,Black Pearl,tvEpisode,1997,45,6.8,20
tt0668633,Blood for Blood,tvEpisode,1997,45,5.6,15
tt0668634,Blue Hawaii: Part 1,tvEpisode,1999,46,6.0,21
tt0668635,Blue Hawaii: Part 2,tvEpisode,1999,46,5.7,19
tt0668636,Broken Dreams,tvEpisode,1998,46,6.0,15
tt0668637,Burnout,tvEpisode,1996,46,6.1,14
tt0668638,Captive Audience,tvEpisode,1996,46,6.6,24
tt0668639,Caretakers,tvEpisode,1998,45,5.2,12
tt0668640,Cop in a Box,tvEpisode,1997,45,5.9,14
tt0668641,Cranked Up,tvEpisode,1996,45,5.4,14
tt0668642,Cruz Control,tvEpisode,1998,46,5.5,13
tt0668643,Cutting Edge,tvEpisode,1998,46,5.4,14
tt0668644,Damaged Goods,tvEpisode,1998,46,5.1,12
tt0668645,Dead Ringers,tvEpisode,1999,45,5.5,15
tt0668646,Deja Vu,tvEpisode,1996,45,4.7,11
tt0668648,Double Lives,tvEpisode,1998,45,4.9,11
tt0668650,Excessive Force,tvEpisode,1997,45,5.8,14
tt0668652,First Shoot,tvEpisode,1996,47,6.0,23
tt0668653,Full Moon,tvEpisode,1997,45,4.9,11
tt0668654,Gaslight,tvEpisode,1999,45,4.4,11
tt0668655,Genuine Heroes,tvEpisode,1996,45,5.5,15
tt0668656,Ghost Town,tvEpisode,1999,44,4.5,11
tt0668657,Glass Houses,tvEpisode,1998,46,5.5,14
tt0668658,God's Gift,tvEpisode,1999,45,4.7,11
tt0668659,Heartbeat,tvEpisode,1997,45,5.0,15
tt0668660,Heat in the Hole,tvEpisode,1998,46,5.1,15
tt0668661,Heat of the Moment,tvEpisode,1998,45,5.7,13
tt0668662,Heatwave,tvEpisode,1996,47,6.3,18
tt0668663,Hostile Witness,tvEpisode,1999,46,6.1,15
tt0668664,House Party,tvEpisode,1998,45,5.8,14
tt0668665,Infierno,tvEpisode,1999,46,4.8,13
tt0668666,Inside Straight,tvEpisode,1997,45,5.0,14
tt0668667,Just a Gigolo,tvEpisode,1999,46,6.1,16
tt0668668,Juvies,tvEpisode,1999,46,4.9,10
tt0668671,Lights Out,tvEpisode,1996,46,5.4,13
tt0668672,Line in the Sand,tvEpisode,1996,45,6.8,16
tt0668673,Lost and Found,tvEpisode,1997,45,6.0,14
tt0668674,Lucky 13,tvEpisode,1999,46,4.6,17
tt0668675,Matters of the Heart,tvEpisode,1997,45,5.7,23
tt0668676,Moving Target,tvEpisode,1996,46,5.5,13
tt0668677,The Naked Truth,tvEpisode,1999,46,5.7,12
tt0668678,Near Death,tvEpisode,1999,46,4.9,11
tt0668679,No Man's Land,tvEpisode,1996,46,6.2,25
tt0668680,One Kiss Goodbye,tvEpisode,1996,45,5.7,13
tt0668681,Only in America,tvEpisode,1997,45,6.1,14
tt0668682,Out of the Past,tvEpisode,1996,46,5.8,17
tt0668683,Outlaw Extreme,tvEpisode,1996,45,4.9,12
tt0668684,Over the Edge,tvEpisode,1996,46,8.0,39
tt0668685,Overkill,tvEpisode,1998,46,5.8,15
tt0668686,Pilot,tvEpisode,1996,46,6.5,42
tt0668687,Point Blank,tvEpisode,1996,45,5.4,18
tt0668688,Rapscallions,tvEpisode,1996,45,5.8,16
tt0668689,Rave On,tvEpisode,1997,45,5.1,11
tt0668690,Reckoning,tvEpisode,1999,46,5.4,16
tt0668691,Repeat Offenders,tvEpisode,1997,45,8.9,699
tt0668692,Rumplestiltskin,tvEpisode,1997,45,5.1,12
tt0668693,Runaway,tvEpisode,1997,45,6.1,15
tt0668695,Sandman,tvEpisode,1997,45,5.4,14
tt0668696,Save Serenity,tvEpisode,1999,46,5.6,16
tt0668697,Scarlet Rose,tvEpisode,1999,46,4.5,13
tt0668698,Seduced,tvEpisode,1998,46,5.4,14
tt0668699,Silicone Valley of the Dolls,tvEpisode,1999,46,6.1,18
tt0668700,Silver Dollar,tvEpisode,1998,46,4.2,11
tt0668701,Sisters,tvEpisode,1997,45,5.5,12
tt0668702,Soft Targets,tvEpisode,1997,45,5.5,15
tt0668703,Soul Mate,tvEpisode,1997,45,4.6,14
tt0668704,Stargazer,tvEpisode,1999,46,5.5,13
tt0668705,Swimming in the Dead Pool,tvEpisode,1999,45,4.4,10
tt0668706,Takedown,tvEpisode,1996,47,5.9,19
tt0668707,The Big Spin,tvEpisode,1996,46,5.5,15
tt0668708,Daystalker,tvEpisode,1996,45,6.3,15
tt0668709,The Enemy Within,tvEpisode,1996,45,6.0,16
tt0668710,The Last Ride,tvEpisode,1997,45,5.2,10
tt0668711,The Phoenix,tvEpisode,1996,46,5.4,13
tt0668712,The Right Thing,tvEpisode,1999,46,4.7,11
tt0668713,Thicker Than Water,tvEpisode,1999,46,5.2,12
tt0668714,Thrill Week,tvEpisode,1998,46,6.4,17
tt0668715,Ties That Bind,tvEpisode,1997,45,4.9,11
tt0668716,Till Death Do Us Part,tvEpisode,1998,45,5.3,16
tt0668717,Treasure Hunt,tvEpisode,1998,46,4.8,15
tt0668718,Trust,tvEpisode,1999,46,6.3,16
tt0668719,Undercover,tvEpisode,1996,45,6.1,15
tt0668720,Users,tvEpisode,1998,46,5.2,13
tt0668721,Wheels of Fire,tvEpisode,1996,45,4.9,16
tt0668722,With This Ring,tvEpisode,1998,45,6.4,102
tt0669512,'Hood Sweet' Hood: Part 1,tvEpisode,1998,21,5.8,8
tt0669520,Bad Rap,tvEpisode,1997,22,8.6,7
tt0669693,Lewis and Son,tvEpisode,1992,30,6.8,16
tt0669701,Obscene and Not Heard,tvEpisode,1991,30,7.2,22
tt0669716,Stormy Mikey,tvEpisode,1991,30,6.9,32
tt0669739,And the Band Plays On,tvEpisode,1999,19,7.1,14
tt0669745,Betting on Love,tvEpisode,1999,19,7.1,12
tt0669754,Daddy's Girl,tvEpisode,1999,19,7.0,15
tt0669765,Grape Nuts,tvEpisode,1999,19,8.2,26
tt0669774,It's a Family Affair,tvEpisode,1999,19,7.4,16
tt0669782,Kimberlale,tvEpisode,1999,19,7.2,13
tt0669801,Quarantine,tvEpisode,1999,19,7.6,14
tt0669804,Scammed Straight,tvEpisode,1999,19,6.6,18
tt0669817,Taking Tae-Bo with My Beau,tvEpisode,1999,19,7.6,14
tt0669822,The Boomerang Effect,tvEpisode,1999,19,7.7,21
tt0669831,Three's a Shag,tvEpisode,1999,19,6.8,16
tt0670099,Can We Keep Her Dad?,tvEpisode,1996,21,1.3,6
tt0670101,Do We Have to Write You a Check?,tvEpisode,1995,22,4.7,6
tt0670102,Follow the Clams?,tvEpisode,1996,22,6.9,8
tt0670251,A Little Faith,tvEpisode,1997,44,7.8,44
tt0670252,A Mid-Semester's Night Dream,tvEpisode,1998,45,8.0,43
tt0670253,Adjustments,tvEpisode,1997,45,8.3,45
tt0670254,Aftershocks,tvEpisode,1995,44,8.3,67
tt0670255,All's Fair,tvEpisode,1994,44,7.8,80
tt0670257,All-Nighters,tvEpisode,1995,44,7.9,59
tt0670258,Altered States,tvEpisode,1996,44,7.9,49
tt0670259,Analogies,tvEpisode,1995,45,7.3,59
tt0670261,Before and After,tvEpisode,1996,44,8.2,56
tt0670262,Benefactors,tvEpisode,1996,44,8.1,52
tt0670263,Best Laid Plans,tvEpisode,1995,44,7.9,54
